"pod_id","name","num_cars","latitude","longitude","description"
101,"Surry Hills - 21 Mary Street",2,-33.8806,151.21,"on Mary St, between Reservoir and Campbell Streets, in a dedicated bay in front of the Salvation Army building"
371,"Redfern - Telopea Street",1,-33.89448,151.212631,"in a dedicated bay on Telopea Street, just off  Kepos Street. Thanks to City of Sydney for this great location."
242,"Glebe - Ross Street",1,-33.881328,151.181571,"in a dedicated bay on Ross st, near the corner of Minogue Crescent. Thanks to City of Sydney for this great location"
190,"Kirribilli - Milsons Point Station.",1,-33.846039,151.212784,"on the eastern side of Broughton street, just north of the intersection with Ennis Road. (USED TO BE MILSONS POINT - BROUGHTON STREET. LOCATION HAS NOT CHANGED.)A dedicated bay is coming for this car.This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
529,"Annandale - Albion Street",1,-33.887175,151.164118,"on Albion street on the corner of Ferris Street.  Please ensure you park only in unrestricted spaces as this vehicles does not have a dedicated bay or parking permit. Any fines will be passed on to the responsible members."
266,"Enmore - Liberty Street",1,-33.897941,151.169928,"on Liberty St on the corner of Cavendish St, outside the park. Please note this car does not have a parking permit, so you are required to park in an unlimited location. Any fines will be passed on to the responsible member."
81,"Surry Hills - Phelps Street",1,-33.8874,151.2161,"This pod is located on Phelps St. The car should be returned on Phelps St., as close as possible to  Phelps Lane."
138,"Chippendale - Balfour Street",1,-33.88847,151.19969,"in a dedicated bay outside 62 Balfour St on the east side of Balfour Street, near Cleveland Street. Thanks to City of Sydney for this great pod"
225,"Bondi - Consett Avenue",1,-33.890267,151.272147,"in a dedicated bay on Consett Avenue,  just west of Hall Street. Thanks to Waverley Council for this great location!Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
197,"Waterloo - Danks Street",2,-33.898147,151.21419,"a dedicated bay on 30 Danks street, between Broome and South Dowling Street. Entry via South Dowling Street."
472,"Elizabeth Bay - Roslyn Gardens near Evans Road",1,-33.872808,151.227939,"in a dedicated bay on Roslyn Gardens on the corner of Evans Road. Thanks to City of Sydney for this great location!"
426,"Bondi - Cox Avenue",1,-33.889248,151.270478,"in a dedicated bay in the dead end of Cox Avenue. Thanks to Waverley Council for this great location!Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
207,"Surry Hills - Kippax Street",1,-33.884594,151.209308,"in a dedicated bay outside 78-84 Kippax St, just east of Holt st. Thanks to City of Sydney for this great location"
290,"North Sydney - McLaren Street",2,-33.834788,151.207884,"in a dedicated location on McLaren street, on the north side of the street on the corner of Miller Street. PLEASE NOTE, YOU MUST NOT PARK IN METERED PARKING SPACES. ANY FINES WILL BE PASSED ON TO THE RESPONSIBLE MEMBER. 20.12.10  This parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
359,"Redfern - Moorehead Street near Phillip Street",1,-33.896211,151.208698,"in a dedicated bay on Moorehead Street just north of the intersection with Phillip Street. Thanks to City of Sydney for this great location."
292,"Petersham - Hopetoun Street",1,-33.895486,151.158826,"on Hopetoun Street, near the corner of Fredrick St, adjacent to Maundrell Park. Note this car does not have a permit or a dedicated park, you must ensure you do not park in a parking restricted zone. Any fines will be passed on to the responsible member."
168,"Rozelle - Waterloo Street",2,-33.863917,151.168777,"in a dedicated parking bay at the entrance to the Council Car Park on Waterloo Street - opposite 6-8 Waterloo Street. The car is located between the entrance and the exit of the car park. This spot has generously been provided by Leichhardt Municipal Council.NOTE: There are witches hats located in the boot of this car. To stop people from parking in the pod, please put the witches hat in the parking space when you leave, and then put it back in the boot when you return."
451,"Milsons Point - Cliff Street",1,-33.843742,151.210245,"in a dedicated bay on Cliff Street on the corner of Lavender Street.   Thanks to North Sydney Council for this great location. This parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
261,"Surry Hills - Crown Street near Cleveland Street",1,-33.891452,151.21294,"in a dedicated bay on Crown Street, near the corner of Cleveland st. Thanks to City of Sydney for this great location"
277,"Darlinghurst - Liverpool Street near Hardie Street",1,-33.87823,151.22082,"in a dedicated bay on Liverpool st, near the corner of Hardie St. Thanks to City of Sydney for this great location!"
433,"Kirribilli - Elamang Avenue",1,-33.846164,151.215906,"in a dedicated bay on Elamang Avenue, 100 metres away from the intersection of Willoughby street. This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
502,"Kirribilli - Parkes Street",1,-33.848397,151.215464,"in a dedicated location in Parkes Street on the corner of Upper Pitt Street. This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
43,"Petersham - Petersham Town Hall",3,-33.894764,151.156962,"in the council car park on Crystal Street in between the Petersham Town Hall and the Marrickville Council administrative centre. You will find the car in a dedicated bay. Thank you to Marrickville Council for providing this parking spot."
64,"Kirribilli - Corner of Killibilli Ave and Broughton Street",1,-33.8469,151.214,"Parking is on Kirribilli Ave near the corner of Broughton St. This pod has the best view in Sydney overlooking the bridge and the Opera House. Parking kindly provided by the pro-active folk at North Sydney Council."
275,"Redfern - Young Street",1,-33.893954,151.210064,"in a dedicated bay on Young Street, near the corner of Redfern Street. Thanks to City of Sydney for this great location."
428,"Surry Hills - Nickson Street",1,-33.889403,151.214152,"in a dedicated bay on Nickson Street near the corner of Devonshire Street."
25,"Newtown South - Camden Street",3,-33.90379,151.173275,"on Camden St outside the TAFE carpark on the corner of Edgeware Road. Please be respectful of residents by parking outside the low brick wall of the TAFE carpark whenever possible. NOTE - this location has changed."
470,"Lavender Bay - Walker Street",1,-33.843055,151.20795,"in a dedicated bay on Walker Street on the corner of Lavender Street.  This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
416,"Darlinghurst - Liverpool Street near Oxford Street",1,-33.877003,151.213078,"on Liverpool Street near Oxford street, opposite Hargrave Street. Thanks to City of Sydney for this great location."
461,"Potts Point - Wylde Street",1,-33.867115,151.224866,"in a dedicated bay on Wylde Street on the corner of Oak Lane. Thanks to City of Sydney for this great location!"
243,"Glebe - St Johns Road near Short Street",1,-33.884094,151.181869,"in a dedicated bay in St Johns Road, near the corner of Short Street. Thanks to City of Sydney for this great location!"
356,"Surry Hills - Pelican Street",1,-33.878812,151.213123,"In a dedicated bay provided by the City of Sydney. Located in Surry Hills on Pelican Street on the east side north of Waine Street"
365,"Bondi - Warners Avenue",1,-33.886855,151.275415,"in a dedicated bay on the corner of Warners Avenue and Mitchell Street. Thanks to Waverley Council for this great location.Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
18,"Bondi Beach - Gould Street",1,-33.8898,151.2741,"located near the Police Station on Gould Street alongside the pedestrian strip that connects through to Campbell Parade. These cars live in two dedicated car parking bays provided by Council"
334,"Marrickville - Arthur Street",1,-33.913371,151.1531,"on Arthur street on the corner of Illawarra Road. Please note that this is a trial location and will be removed if usage rates are not high. This car does not have a parking permit, please park in only unrestricted locations. Any fines will be passed on to the responsible member"
185,"Bondi Beach - Lamrock Avenue",1,-33.89057,151.269867,"This car is located in the driveway of 51 Lamrock Avenue. Thanks to Janette and Robert for the use of their parking space!"
93,"Paddington - Glenview Lane",2,-33.8794,151.2242,"Near 108 Boundary Street. Please remember to call or leave a voicemail if you are unable to park it in Glenview Lane."
457,"Kirribilli - Upper Pitt Street",2,-33.848362,151.215144,"in a dedicated bay on Upper Pitt Street, just past the pedestrian crossing outside Aloysius between Parkes Street and Jeffrey Street.This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
222,"Bondi Junction - Ebley Street",2,-33.893144,151.245418,"in a dedicated bay on Ebley Street,  just west of Lawson Street. Thanks to Waverley Council for this great location. Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
448,"Clovelly - Fern Street",1,-33.909271,151.254621,"on Fern street between Greville Street and Nolan Avenue. Please note this car does not have a permit or dedicated bay, so please park only in unrestricted locations. Any fines will be passed on to the responsible member."
274,"Redfern - Marriot Street",1,-33.891383,151.211663,"in a dedicated bay on Marriot St, adjacent to the shopping centre, near the corner of Cleveland Street. Thanks to City of Sydney for this great location!"
305,"Waverton - Bay Road",1,-33.837396,151.197691,"in a dedicated bay on Bay Road, between Whatmore Lane and Crows Nest Road, near the station. This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
514,"Randwick - Writtle Park - Botany Street",1,-33.915014,151.236945,"on Botany Street near Arthur Street. Please park in a non metered, non timed location as close to Writtle Park as possible.  Please ensure you park on Botany Street as this is unrestricted."
107,"Surry Hills - Holt Street",5,-33.885946,151.208965,"in a dedicated GoGet parking bay between 45-49 Holt Street. These parking bays has been generously provided by the City of Sydney. Note that GoGet has two cars here, so please always park so that a 2nd car can fit in the space."
181,"Kirribilli- Carabella Street",2,-33.847356,151.216114,"on Carabella St in a dedicated bay outside Loretta School. This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
37,"Darlington - Ivy Street",2,-33.891563,151.196036,"in a dedicated bay on Ivy St between Abercrombie St and Wilson St. Thanks to City of Sydney for this great location!"
173,"Macquarie Park - Optus Campus Sydney",1,-33.7843,151.1213,"located at the Optus Campus Sydney in a dedicated parking bay opposite the pedestrian crossing near entrance to building D."
325,"Darlington - Ivy Lane",1,-33.889061,151.1958,"in a dedicated bay on Ivy Lane, on the corner of Boundary Street. Thanks to City of Sydney for this great location!"
418,"Kings Cross - Earl Place",1,-33.87299,151.223754,"in a dedicated bay on Earl Place, just opposite to 11 Springfied Avenue (Carisbrooke) and outside Harris Farm Market. Thanks to City of Sydney for this great location!"
34,"Chippendale - Pine Street",3,-33.8871,151.19641,"in a dedicated parking bay - generously provided by the City of Sydney - on Pine street, between Myrtle Street and Paints Lane."
471,"Stanmore - Tupper Street",1,-33.899822,151.168269,"on Tupper Street near the corner of Stanmore Road outside the empty lot. Please note this car does not have a permit or dedicated bay, you must park in unrestricted parking. Any fines will be passed on to the responsible member."
66,"Erskineville - Victoria Street",2,-33.9025,151.184,"Near the corner of Victoria street and George street."
488,"Annandale - Johnston Street corner Reserve Street",1,-33.884743,151.169205,"in an unrestricted location in Johnston Street near the corner of Reserve Street. Please note this car does not have a dedicated bay or parking permit, so you must park in an unrestricted location. Any fines will be passed on to the responsible member."
390,"Redfern - Redfern Street",1,-33.892483,151.201744,"in a dedicated bay on Redfern Street, on the corner of George Street. Thanks to City of Sydney for this great location!"
119,"Camperdown - Salisbury Road",1,-33.891098,151.178613,"on Salisbury Road, between Mallet Street and Mallet Lane, in a dedicated parking bay. This parking bay has been generously provided by the City of Sydney. Please join us in giving them 3 cheers!IMPORTANT!Should the parking space be occupied by another vehicle, please find the nearest legal parking space and report it to GoGet. It is essential that you park in parking ""AREA 30"". Failure to do so may result in the vehicle being fined."
249,"Paddington - Gordon Street",1,-33.886806,151.228376,"in a dedicated bay on Gordon St, on the corner of Regent st. Thanks to City of Sydney for this great location!"
2,"Erskineville - Erskineville Road",11,-33.899,151.183,"in the Council Car Park on Erskineville Road next to the Erskineville Pub. The car park is on the other side of the road to the the BP Erskineville and opposite the old 'Imperial Hotel'."
486,"Clovelly - Arden Street",1,-33.912357,151.258598,"in an unrestricted location on Arden Street on the corner of Clovelly Road. Please note this car does not have a parking permit or dedicated bay so you must park in an unrestricted location. Any fines will be passed on to the responsible member."
344,"Marrickville - Arthur Street",1,-33.913382,151.153126,"on the corner of Arthur Street and Illawarra Road. Please note this car does not have a dedicated bay or a parking permit, so please park only in unrestricted parking areas. Any fines will be passed on to the responsible member."
4,"Newtown - Camperdown Memorial Park",10,-33.8939,151.1776,"on Federation Street Newtown, on the left hand bottom side of Camperdown Park. Cars will be parked in any of these car parks. Please remember to park rear to the curb in this pod."
128,"Darlinghurst - Yurong Street",2,-33.875277,151.2142,"in a GoGet dedicated parking bay - Generously provided by the City of Sydney - on the west side of Yurong Street, opposite Stanley LaneIMPORTANT: There is a Works zone just 20m away from the pod - please make sure you do not park there as any fines will be passed on to the responsible member."
530,"Woolloomooloo - Riley Street",1,-33.873214,151.216197,"in a dedicated bay on Riley street, between Kennedy Street and Broughton Street. Thanks to City of Sydney for this great location!"
83,"Leichhardt - Norton Street Secure Car Park",1,-33.885966,151.157066,"Norton Street Secure Car Park is located next to 70 Norton Street right next door to the Berkelouw book store. It is on the right-hand side of the road as you head down Norton Street towards Parramatta Road.IMPORTANT!The car park parking pass is located in the logbook. Please use the parking pass to exit and enter the car park - DO NOT take a parking ticket from the ticket machine at the car park entrance. Doing so will make it impossible for the next member to leave the car park using the parking pass. NOTE: we will have to pass on the parking cost to any member who takes a ticket upon entering the car park.The operating hours for this car park are: Monday    7:00am - Midnight Tuesday    7:00am - Midnight Wednesday    7:00am - Midnight Thursday    7:00am - 3:00am Friday    7:00am - 3:00am Saturday    7:00am - 3:00am Sunday    7:00am - Midnight Aust Day Weekend    .. Saturday 26/01    07:00am - 03:00am Sunday 27/01    07:00am - Midnight Monday 28/01    07:00am - Midnight"
121,"Enmore - Simmons Street",5,-33.8993,151.1736,"on Simmons Street, as close to Enmore Road (starting at No. 1 Simmons Street) as possible, ie on the same side of the road as the Duke Hotel."
106,"Surry Hills - Riley and Reservoir Streets",1,-33.8816,151.2135,"at the corner of Riley and Reservoir Streets, in a dedicated GoGet parking bay provided to us by the City of Sydney."
85,"Crows Nest - Emmett Street",2,-33.830303,151.205451,"In a dedicated parking bay near the corner of Emmett and West Street. This car has been introduced in partnership with the Hayberry Precinct Committee. Their motto is 'We don't just discuss - we do' and we fully agree! To check them out go to www.hayberry.orgThis dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
61,"Drummoyne - Corner Lyons Road and Renwick Street",1,-33.850711,151.155395,"parking on Renwick Street as close to the corner of Lyons Road as possible. This pod is only 50 metres from Victoria Road and handy to bus services."
223,"Bondi Junction - Birrell Street",1,-33.895688,151.247812,"in a dedicated bay on Birrell Street,  east of Stanley Street.Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
518,"UNSW - Chemical Science Building",1,-33.916658,151.228525,"in the carpark outside the Chemical Science Building (F10), near the rear of the Law Building next to the motorcycle parking bay. To access this location from outside the Uni, use Gate 2.  Thanks to UNSW for this great location!"
508,"Ashfield - Chandos Street",1,-33.882784,151.131749,"on Chandos Street near the corner of Loftus Street."
45,"Manly - Ashburner Street",1,-33.8015,151.2873,"on street on Ashburner Street in between Darley and the Esplanade East."
182,"Charing Cross - Wiley Street",1,-33.900343,151.256394,"on Wiley St near the corner of Victoria St in the angle parking bays. This car is parked between Victoria St and Salisbury Rd. NOTE: Make sure you park in unpermitted areas, any parking fines will be passed on to the responsible member."
51,"Randwick - Randwick Town Hall",2,-33.9113,151.2435,"in the Randwick Town Hall Car Park."
504,"Cremorne - Winnie Street",1,-33.828989,151.225504,"in a dedicated bay on Winnie Street, on the corner of Belgrave Street. This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
307,"Surry Hills - Bedford Street",1,-33.887695,151.208047,"in a dedicated bay on Bedford st, southern side, on the corner of Elizabeth Street. Thanks to City of Sydney for this great location!"
413,"Surry Hills - Crown Street near Goulburn Street",1,-33.880368,151.214968,"on Crown Street near Goulburn Street between Goulburn and Campbell. Thanks to City of Sydney for this great location."
95,"Paddington - Corner Paddington and Jersey Road",2,-33.8874,151.2356,"at the corner of Paddington and Jersey Road. Please note you may park only on Paddington street if the dedicated bay is taken."
306,"Surry Hills - Rutland street",1,-33.886774,151.208238,"in a dedicated bay on Rutland Street, southern side, on the corner of Elizabeth St. Thanks to City of Sydney for this great location!"
165,"Camperdown - Lyons Road",1,-33.885816,151.179138,"near the corner of Lyons Road and Parramatta Road, outside number 30 Lyons Road."
361,"Coogee - Coogee Bay Road",1,-33.91972,151.249199,"in a dedicated bay on Coogee Bay Road, near Melody Street. First parking space before the bus zone."
21,"Chatswood - Claude Street Car Park",2,-33.79732,151.18593,"in a dedicated parking bay in the car park at the corner of Albert Avenue and Archer Street. The parking bay itself located right at the corner of Albert and Archer. Look for a great blue pole marking the location.This dedicated parking space has been provided by Dedicated parking bay provided byWilloughby City Council for the benefit of local residents and businesses."
442,"Darlinghurst - Darley Street",1,-33.878023,151.219954,"in a dedicated bay on Darley Street on the corner of Liverpool Street. Thanks to City of Sydney for this great location!"
427,"Summer Hill - Moonbie Street",1,-33.891866,151.136861,"on Moonbie Street near the corner of Smith Street. NOTEDo not park in the timed area, any fines will be passed on to member."
191,"Manly- Carlton Street",2,-33.792566,151.285443,"on Carlton St west of Pittwater Rd (away from the beach) as close as possible to 7 Carlton St"
291,"Bondi - Wellington Street",1,-33.887807,151.26734,"in a dedicated bay on Wellington Street, just south of Hall Street and adjacent to the tennis courts. Thanks to Waverley Council for this great location. Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
49,"Parramatta - Civic Place",2,-33.8162,151.0046,"located in Civic Place outside the Council library in a dedicated parking space."
15,"Kings Cross - Kings Cross Car Park",2,-33.8732,151.2259,"in the heart of the cross. Brand new car is available 24/7 at the Kings Cross Car Park on Ward Ave. Cars are located in Reserved Parking Bays L5/35 and L5/36. If in doubt ask the car park station attendant. IMPORTANT!The car park parking pass is located in the logbook. Please use the parking pass to exit and enter the car park - DO NOT take a parking ticket from the ticket machine at the car park entrance. Doing so will make it impossible for the next member to leave the car park using the parking pass. NOTE: we will have to pass on the parking cost to any member who takes a ticket upon entering the car park.."
507,"Crows Nest - West Street",1,-33.826971,151.206695,"on West Street near the corner of Burlington Lane - next to the TAFE."
348,"Kings Cross - Ward Avenue corner of Kings Cross Road",1,-33.875789,151.224436,"on the west side on the corner of Kings Cross Road in a dedicated GoGet parking bay. If the dedicated bay is taken, please ensure you only park in parking area noted on the permit in the windscrren . Any fines will be passed on to the responsible member. Thanks to City of Sydney for this great location!"
479,"Bondi Junction - Bronte Road",1,-33.89649,151.251419,"in a dedicated bay on Bronte Road near the corner of Birrell Street, outside the retirement village. Thanks to Waverley Council for this great location!"
439,"Kings Cross - Kings Cross Road",1,-33.875724,151.222684,"in a dedicated location on Kings Cross Road, on the corner of Pennys Lane outside the Diamant Hotel. Thanks to City of Sydney for this great location!"
423,"North Sydney - Doohat Avenue",1,-33.835798,151.205311,"in a dedicated bay on Doohat Ave on the corner of Pacific Highway. This parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
260,"Surry Hills - Belvoir Street near Elizabeth Street",1,-33.888798,151.208197,"in a dedicated bay on Belvoir St, on the corner of Elizabeth St. Thanks to City of Sydney for this great location!"
382,"Maroubra - Anzac Parade",1,-33.940754,151.239031,"in the council carpark on the medium strip, near Green Street. The car is parked at car space number 110 and is the closest spot to Green Street and opposite Pacific Square shopping centre. Thanks to Randwick City Council for this great location"
444,"Alexandria - Maddox Street",1,-33.905621,151.190982,"in a dedicated bay on Maddox Street on the corner of Lawrence Street. Thanks to City of Sydney for this great location!"
131,"Darlinghurst - Craigend Street",2,-33.87663,151.22569,"in a dedicated parking bay - generously provided by the City of Sydney - on Craigend street, near Oswald Lane"
412,"Erskineville - Coulson Street near Mitchell Road",1,-33.906271,151.187761,"on Coulson Street near the corner of Mitchell Road. Thanks to City of Sydney for this great location."
53,"Coogee North - Beach Street",2,-33.9173,151.2589,"in a dedicated bay on Beach Street, in between Baden Street and Arcadia Street. If the dedicated bay is taken, please ensure that you DO NOT PARK in the 90 degree parking on the west side of the street. This area is time restricted and fines WILL be passed on to the responsible member. 03.03.10"
122,"Glebe - Mitchell and Derwent Street",1,-33.88285,151.18909,"opposite 50 Derwent Street"
434,"Tamarama - Alexander Street",1,-33.897676,151.272257,"in a dedicated bay on Alexander Street on the corner of Fletcher Street. Thanks to Waverley Council for this great location!"
341,"Newtown - Angel Street",1,-33.899041,151.180863,"in a dedicated bay on Angel St on the corner of Newman St. Thanks to City of Sydney for this great location!"
65,"Stanmore - Cavendish St and Holt St",1,-33.8956,151.164,"on Holt street, near the corner of Cavendish.  Park as close as you can to number 14 Holt street."
33,"Neutral Bay - Yeo Street",3,-33.832,151.2198,"next to the Fire Station. (NOTE: This is in the same spot as when it was mistakenly called Cremorne. That's what happens when you have a Canadian fleet manager!)This dedicated parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
192,"Camperdown - Alexandra Drive",1,-33.884044,151.177808,"in a dedicated bay on Alexandra Drive, in the new City Quarter development. Thanks to City of Sydney council for this great location"
103,"Kings Cross - Baroda Street",3,-33.8722,151.2259,"on the western side of Baroda St, adjacent to Fitzroy gardens, in a dedicated GoGet parking bay. If the dedicated bay is taken, please ensure you only park in parking area 26. Any fines will be passed on to the responsible member. Thanks to City of Sydney for this great location!"
134,"Kings Cross - Ward Avenue",2,-33.87515,151.22457,"on the east side of Ward Avenue, in a dedicated parking bay - generously provided by the City of Sydney - just south of Bayswater Road. If the dedicated bay is taken, please ensure you only park in parking area 26. Any fines will be passed on to the responsible member. Thanks to City of Sydney for this great location!"
308,"Newtown North - Hollis Park",1,-33.894999,151.186328,"is located in a dedicated bay on Wilson St next to Hollis Park close to the pedestrian crossing. Thanks to City of Sydney for this great location!"
358,"Kings cross - Brougham street",1,-33.869054,151.222628,"in a dedicated parking bay - generously provided by the City of Sydney - on Brougham street on the corner Cowper Wharf Road. If the dedicated bay is taken, please ensure you only park in the parking area on the permit in the windscreen. Any fines will be passed on to the responsible member. Thanks to City of Sydney for this great location!"
345,"Petersham - Brighton Street",1,-33.892188,151.155354,"on Brighton Street in front of the Brighton Street park. This car does not have a permit or dedicated bay for this area so please ensure you park only in unrestricted spaces. Any fines will be passed on to the responsible member. PLEASE NOTE: This is a temporary location, we are waiting for a double bay to be installed in the Petersham Town Hall, this car will then be moved to this location."
79,"Newtown - Station Street South",3,-33.9006,151.1774,"On Station Street., near #90 station Street."
262,"Petersham - Suzuki Dealership",10,-33.889044,151.152048,"a pick up only location for brand new cars. The location is 700 Parramatta Road in Petersham. These cars are only available for month long bookings. This will be monitored by the GoGet team. Cars must be delivered back to the GoGet offices in Glebe (the Glebe -Cafe Church pod)."
340,"Redfern - Chalmers Street near Cleveland Street",1,-33.890301,151.205942,"in a dedicated bay on Chalmers Street outside number 220, close to Cleveland St . Thanks to City of Sydney for this great location."
392,"Surry Hills - Cooper Street",1,-33.885211,151.208321,"in a dedicated bay on Cooper Street near the corner of Elizabeth Street. Thanks to City of Sydney for this great location!PLEASE NOTE: if the dedicated bay is taken, you cannot park in metered parking unless it says residential permits are excepted. 28.09.10"
159,"Darlington - Abercrombie Street",1,-33.89236,151.192064,"in a dedicated parking bay - generously provided byu the city of Sydney - outside 353 Abercrombie Street, near the corner of Codrington Street."
211,"Camperdown - Fowler St",1,-33.889813,151.177121,"on the park side of Fowler St. Please note that this car does not have a permit, so please do NOT park in parking restricted areas. Any fines will be passed on to the responsible member"
388,"Lavender Bay - Lavender Street",1,-33.842811,151.206201,"in a dedicated location on Lavender Street close to the intersection of Waiwera Street.  This parking space has been provided by North Sydney City Council for the benefit of local residents and businesses."
195,"Waterloo- Phillip Street",1,-33.896076,151.206411,"a dedicated bay on  Phillip St, near the corner of Elizabeth st. This car is located next to Redfern Park"
352,"Double Bay - William Street",1,-33.874834,151.242385,"in a dedicated bay on William Street on the corner of Bay Street. Thanks to Woollahra Council for this great location!"
464,"Lewisham - Hunter Street",1,-33.893814,151.148258,"on the corner of Hunter Street and Railway Terrace. Please note that this car does not have a dedicated bay or parking permit, so you must park in unrestricted parking. Any fines will be passed on to the responsible member."
409,"Zetland - Grandstand Avenue corner of Austin Grove",1,-33.904935,151.210284,"on the corner of Grandstand Ave and Austin Grove, next to the park."
354,"Paddington - Napier Street",2,-33.883079,151.21862,"in a dedicated bay, provided by City of Sydney, on Napier Street near South Dowling street one of 90 degree parking"
271,"Bondi Beach - Lamrock Avenue",1,-33.889816,151.268429,"in a dedicated bay on Lamrock Avenue, just east of Cox Avenue. THIS IS A NEW LOCATION!!! Thanks to Waverley Council for this great location!Important!  If the dedicated bay is taken, please follow the following steps to avoid fines. 1. Take details of the illegally parked car.  2. Call the Waverley Council rangers on 9369 8000 with the details of the illegally parked car.3. If the car is not obviously visible from the pod, send us a txt on 0427 777 769. You can also include details of the illegally parked car here. WHY DO I HAVE TO DO THIS?Waverley Council does not give us permits, but will revoke fines for members parking in non-metered and legal locations (ie those with time limits but where you can park with a residential parking permit), AS LONG AS YOU REPORT THE ILLEGALLY PARKED CAR."
293,"Newtown - Oxford Street",1,-33.896742,151.175367,"in the angle parking on Oxford St, near the corner of Horbury Lane and outside the church. Note this car does not have a permit or a dedicated park, you must ensure you do not park in a parking restricted zone. Any fines will be passed on to the responsible member."
449,"Newtown - Copeland Avenue",1,-33.896591,151.185039,"in a dedicated bay in Copeland Avenue on the corner of Burren Street. Thanks to City of Sydney for this great location!"
238,"Glebe - Catherine Street",1,-33.883886,151.190125,"in a dedicated bay, on Catherine St near Derwent St. Thanks to City of Sydney for this great location"
485,"Randwick - Church Street",1,-33.910985,151.238248,"in an unrestricted location outside 18 Church Street near the corner of Frances Street. Please note this car does not have a parking permit or dedicated bay, you must park in an unrestricted location. Any fines will be passed on to the responsible member."
177,"Manly - Cohen st",1,-33.795346,151.275204,"near 6-8 Cohen street near the corner of Sydney Rd. Please do not park in permitted areas, any fines will be passed on to the responsible member. NOTE - on 17th April this car will be moved to Raglan st, near Quinton Rd"
175,"Kings Cross- Victoria Street - Kings Cross Train Station",3,-33.874466,151.222268,"Victoria St in a dedicated parking bay - generously provided by the City of Sydney adjacent to the Kings Cross station entrance. If the dedicated bay is taken, please ensure you only park in parking area 26. Any fines will be passed on to the responsible member. Thanks to City of Sydney for this great location!"
